id,date,HIC,well,scene,label,area,intensity_max-DAPI Class,row,column,chelation,media
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,23,0.55442916,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,24,0.18480972,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,25,0.38502025,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,26,0.36961944,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,27,3.72699602,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,28,0.061603240000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,29,0.6776356400000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,30,0.40042106,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,31,0.64683402,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,32,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,33,40.70434083,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,34,0.36961944,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,35,9.31749005,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,36,0.43122268,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,37,0.015400810000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,38,0.27721458,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,39,0.18480972,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,40,1.44767614,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,41,0.36961944,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,42,0.36961944,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,43,0.7854413100000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,44,5.57509322,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,45,0.52362754,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,46,0.23101215000000003,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,47,0.23101215000000003,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,48,0.7084372600000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,49,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,50,0.061603240000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,51,0.6160324,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,52,0.061603240000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,53,0.43122268,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,54,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,55,0.80084212,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,56,0.89324698,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,57,0.12320648000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,58,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,59,0.81624293,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,60,0.64683402,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,61,4.9898624400000005,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,62,0.40042106,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,63,0.35421863000000003,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,64,0.56982997,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,65,6.26812967,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,66,0.36961944,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,67,0.84704455,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,68,0.7084372600000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,69,0.6314332100000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,70,0.09240486,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,71,2.21771664,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,72,1.2320648,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,73,1.60168424,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,74,0.061603240000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,75,813.59399068,1.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,76,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,77,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,78,0.86244536,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,79,0.55442916,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,80,0.9856518400000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,81,21.73054291,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,82,1.9867044900000002,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,83,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,84,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,85,0.5082267300000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,86,377.24284095,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,87,0.64683402,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,88,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,89,0.56982997,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,90,0.030801620000000002,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,91,0.6776356400000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,92,0.53902835,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,93,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,94,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,95,0.35421863000000003,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,96,0.09240486,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,97,0.09240486,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,98,0.69303645,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,99,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,100,0.18480972,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,101,0.015400810000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,102,1.46307695,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,103,1.55548181,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,104,1.78649396,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,105,0.061603240000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,106,0.23101215000000003,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,107,0.29261539000000003,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,108,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,109,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,110,0.18480972,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,111,1.0934575100000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,112,0.27721458,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,113,0.7546396900000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,114,0.47742511000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,115,0.66223483,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,116,5.62129565,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,117,1.04725508,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,118,0.7700405,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,119,730.9686450300001,1.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,120,0.36961944,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,121,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,122,0.84704455,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,123,0.89324698,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,124,1.0934575100000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,125,0.8778461700000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,126,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,127,0.09240486,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,128,0.18480972,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,129,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,130,0.09240486,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,131,0.33881782000000005,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,132,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,133,0.41582187000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,134,0.18480972,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,135,0.18480972,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,136,0.6160324,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,137,0.32341701,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,138,0.52362754,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,139,0.41582187000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,140,2139.2341122400003,1.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,141,12.52085853,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,142,0.64683402,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,143,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,144,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,145,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,146,0.7546396900000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,147,1.95590287,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,148,1.06265589,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,149,0.3080162,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,150,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,151,0.47742511000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,152,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,153,1.29366804,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,154,0.9548502200000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,155,1.10885832,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,156,1.8480972000000002,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,157,0.6160324,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,158,0.10780567,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,159,0.061603240000000004,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,160,0.5082267300000001,0.0,C,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_35_34_TR2-C9.ome__0__Image:0,2024-08-07,72,C9,,161,0.13860729,0.0,C,9,Control,NGM
